sub_location,bed_rooms,bath_rooms,house_size,land_size,price,garden,commercial_area,luxury_level
Panadura ,4,3,2950.0 sqft,13.2 perches,"Rs 39,500,000.00",False,True,luxury
Panadura ,3,2,1850.0 sqft,20.0 perches,"Rs 18,500,000.00",False,False,semi luxury
Kalutara City ,3,2,2000.0 sqft,15.0 perches,"Rs 20,000,000.00",False,True,semi luxury
Panadura ,4,3,3000.0 sqft,13.2 perches,"Rs 39,500,000.00",False,True,luxury
Wadduwa ,3,1,1700.0 sqft,12.5 perches,"Rs 10,500,000.00",False,True,basic
Panadura ,2,1,1300.0 sqft,6.0 perches,"Rs 6,000,000.00",False,False,basic
Panadura ,5,3,3000.0 sqft,34.5 perches,"Rs 65,000,000.00",False,False,luxury
Panadura ,3,1,1700.0 sqft,10.0 perches,"Rs 11,000,000.00",False,False,basic
Wadduwa ,2,1,1600.0 sqft,10.0 perches,"Rs 5,500,000.00",False,False,basic
Horana ,2,2,1000.0 sqft,3.0 perches,"Rs 6,500,000.00",False,False,basic
Horana ,3,2,1000.0 sqft,23.0 perches,"Rs 15,000,000.00",True,True,semi luxury
Beruwala ,3,1,2000.0 sqft,20.0 perches,"Rs 12,500,000.00",False,True,basic
Kalutara City ,2,1,1500.0 sqft,13.0 perches,"Rs 10,000,000.00",False,False,basic
Panadura ,2,2,1696.0 sqft,11.0 perches,"Rs 18,700,000.00",False,True,semi luxury
Horana ,4,3,2588.0 sqft,22.0 perches,"Rs 31,000,000.00",True,True,luxury
Panadura ,3,1,1000.0 sqft,6.2 perches,"Rs 5,300,000.00",False,False,basic
Wadduwa ,3,1,1000.0 sqft,6.5 perches,"Rs 5,300,000.00",False,False,basic
Horana ,3,2,1200.0 sqft,13.5 perches,"Rs 6,500,000.00",False,False,basic
Panadura ,4,3,2200.0 sqft,15.0 perches,"Rs 26,500,000.00",False,True,semi luxury
Matale City ,6,3,5300.0 sqft,15.0 perches,"Rs 59,500,000.00",False,False,luxury
Matale City ,3,1,2100.0 sqft,10.9 perches,"Rs 23,000,000.00",False,True,semi luxury
Dambulla ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,False,semi luxury
Dambulla ,2,1,1000.0 sqft,22.5 perches,"Rs 4,600,000.00",False,False,basic
Matale City ,4,3,2700.0 sqft,10.0 perches,"Rs 36,500,000.00",True,True,luxury
Matale City ,3,2,2200.0 sqft,10.0 perches,"Rs 12,500,000.00",True,True,basic
Galewela ,4,2,2500.0 sqft,11.5 perches,"Rs 25,000,000.00",False,True,semi luxury
Matale City ,3,1,1500.0 sqft,30.0 perches,"Rs 7,500,000.00",False,False,basic
Galewela ,3,2,1200.0 sqft,80.0 perches,"Rs 17,000,000.00",False,True,semi luxury
Dambulla ,4,2,1800.0 sqft,14.0 perches,"Rs 10,500,000.00",False,True,basic
Palapathwela ,3,1,1950.0 sqft,10.0 perches,"Rs 3,500,000.00",False,False,basic
Matale City ,4,1,1500.0 sqft,25.0 perches,"Rs 6,000,000.00",False,False,basic
Matale City ,4,2,2823.0 sqft,78.0 perches,"Rs 80,000,000.00",False,True,luxury
Matale City ,4,1,1500.0 sqft,17.0 perches,"Rs 16,000,000.00",False,False,semi luxury
Matale City ,3,1,1000.0 sqft,55.0 perches,"Rs 6,200,000.00",False,False,basic
Matale City ,3,2,2200.0 sqft,10.0 perches,"Rs 11,500,000.00",True,True,basic
Matale City ,3,2,1300.0 sqft,13.0 perches,"Rs 8,500,000.00",False,False,basic
Matale City ,2,2,1400.0 sqft,13.0 perches,"Rs 7,000,000.00",False,False,basic
Matale City ,2,1,1500.0 sqft,50.0 perches,"Rs 6,500,000.00",False,False,basic
Matale City ,3,3,1500.0 sqft,20.0 perches,"Rs 8,500,000.00",False,False,basic
Matale City ,3,1,1500.0 sqft,32.5 perches,"Rs 13,000,000.00",False,False,basic
Matale City ,2,1,1000.0 sqft,40.0 perches,"Rs 4,000,000.00",False,False,basic
Matale City ,4,1,1500.0 sqft,40.0 perches,"Rs 11,000,000.00",False,False,basic
Matale City ,6,3,1500.0 sqft,15.0 perches,"Rs 15,000,000.00",True,True,semi luxury
Matale City ,3,2,1300.0 sqft,20.0 perches,"Rs 11,000,000.00",False,False,basic
Matale City ,3,3,1872.0 sqft,21.0 perches,"Rs 67,800,000.00",False,True,luxury
Dambulla ,3,1,1600.0 sqft,39.0 perches,"Rs 4,300,000.00",False,False,basic
Matale City ,2,1,1500.0 sqft,17.0 perches,"Rs 4,000,000.00",False,False,basic
Galewela ,2,1,5000.0 sqft,35.5 perches,"Rs 4,000,000.00",False,False,basic
Matale City ,3,2,2000.0 sqft,17.5 perches,"Rs 12,500,000.00",False,False,basic
Matale City ,3,1,1200.0 sqft,25.0 perches,"Rs 8,500,000.00",True,False,basic
Matale City ,3,1,1210.0 sqft,21.0 perches,"Rs 3,500,000.00",False,False,basic
Rattota ,4,1,1320.0 sqft,32.0 perches,"Rs 10,000,000.00",False,False,basic
Yatawatta ,3,1,1200.0 sqft,15.0 perches,"Rs 9,000,000.00",False,False,basic
Dambulla ,3,1,3500.0 sqft,20.0 perches,"Rs 5,500,000.00",False,False,basic
Galewela ,5,1,1350.0 sqft,15.0 perches,"Rs 13,500,000.00",False,False,basic
Matale City ,3,2,3944.0 sqft,14.5 perches,"Rs 30,000,000.00",False,True,semi luxury
Matale City ,3,1,2500.0 sqft,18.0 perches,"Rs 6,000,000.00",False,False,basic
Matale City ,5,3,3000.0 sqft,32.8 perches,"Rs 40,000,000.00",False,True,luxury
Matale City ,5,3,3840.0 sqft,21.0 perches,"Rs 40,000,000.00",True,True,luxury
Mawanella ,4,1,2722.5 sqft,10.0 perches,"Rs 3,800,000.00",False,False,basic
Rambukkana ,5,1,2000.0 sqft,240.0 perches,"Rs 5,500,000.00",False,False,basic
Warakapola ,2,1,800.0 sqft,33.0 perches,"Rs 7,000,000.00",False,False,basic
Kegalle City ,11,8,7000.0 sqft,800.0 perches,"Rs 700,000,000.00",False,True,luxury
Rambukkana ,2,1,1900.0 sqft,14.0 perches,"Rs 18,500,000.00",False,False,semi luxury
Rambukkana ,4,2,2000.0 sqft,10.5 perches,"Rs 12,000,000.00",False,False,basic
Rambukkana ,6,2,5000.0 sqft,240.0 perches,"Rs 22,500,000.00",False,False,semi luxury
Rambukkana ,3,2,2500.0 sqft,18.0 perches,"Rs 8,500,000.00",False,False,basic
Kegalle City ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Mawanella ,3,1,1500.0 sqft,9.0 perches,"Rs 6,500,000.00",False,False,basic
Mawanella ,3,1,2000.0 sqft,18.0 perches,"Rs 9,000,000.00",False,False,basic
Mawanella ,3,2,2000.0 sqft,11.0 perches,"Rs 8,500,000.00",True,False,basic
Rambukkana ,3,1,3500.0 sqft,35.0 perches,"Rs 5,000,000.00",False,False,basic
Deraniyagala ,3,1,1000.0 sqft,37.0 perches,"Rs 12,500,000.00",False,False,basic
Kegalle City ,3,2,1400.0 sqft,16.0 perches,"Rs 14,200,000.00",False,False,basic
Kegalle City ,4,3,1500.0 sqft,10.4 perches,"Rs 30,000,000.00",False,True,semi luxury
Kegalle City ,4,2,1200.0 sqft,10.0 perches,"Rs 30,000,000.00",False,True,semi luxury
Warakapola ,4,1,2200.0 sqft,55.0 perches,"Rs 14,000,000.00",False,False,basic
Kegalle City ,4,1,1488.0 sqft,77.8 perches,"Rs 7,800,000.00",False,False,basic
Kitulgala ,4,2,1250.0 sqft,192.0 perches,"Rs 27,000,000.00",False,True,semi luxury
Kitulgala ,5,2,2100.0 sqft,219.0 perches,"Rs 35,000,000.00",False,True,luxury
Warakapola ,3,1,1500.0 sqft,45.0 perches,"Rs 4,200,000.00",False,False,basic
Galigamuwa ,5,2,2800.0 sqft,22.0 perches,"Rs 15,000,000.00",False,True,semi luxury
Kegalle City ,2,1,1500.0 sqft,20.0 perches,"Rs 4,000,000.00",False,False,basic
Rambukkana ,4,2,400.0 sqft,15.0 perches,"Rs 5,000,000.00",False,False,basic
Kegalle City ,3,1,2000.0 sqft,87.0 perches,"Rs 4,700,000.00",False,False,basic
Ruwanwella ,2,1,1300.0 sqft,19.8 perches,"Rs 7,800,000.00",False,False,basic
Warakapola ,3,1,975.0 sqft,18.0 perches,"Rs 12,500,000.00",False,False,basic
Kegalle City ,9,6,3750.0 sqft,9.0 perches,"Rs 37,500,000.00",False,True,luxury
Kegalle City ,7,2,3700.0 sqft,10.0 perches,"Rs 25,000,000.00",False,False,semi luxury
Warakapola ,2,1,1500.0 sqft,12.5 perches,"Rs 6,500,000.00",False,False,basic
Ruwanwella ,4,2,1600.0 sqft,10.0 perches,"Rs 8,900,000.00",False,False,basic
Mawanella ,2,1,1300.0 sqft,20.0 perches,"Rs 12,000,000.00",False,False,basic
Warakapola ,3,2,2000.0 sqft,15.0 perches,"Rs 11,000,000.00",False,False,basic
Kegalle City ,5,3,3000.0 sqft,40.0 perches,"Rs 20,000,000.00",False,False,semi luxury
Kegalle City ,6,3,4000.0 sqft,27.5 perches,"Rs 39,000,000.00",False,False,luxury
Mawanella ,4,2,2584.0 sqft,12.0 perches,"Rs 5,500,000.00",False,False,basic
Warakapola ,5,1,2500.0 sqft,13.0 perches,"Rs 14,900,000.00",False,False,basic
Kegalle City ,3,1,1500.0 sqft,17.0 perches,"Rs 8,500,000.00",False,False,basic
Mawanella ,2,2,1800.0 sqft,10.0 perches,"Rs 11,000,000.00",False,False,basic
Mawanella ,4,1,1772.0 sqft,55.0 perches,"Rs 4,000,000.00",False,False,basic
Kegalle City ,3,1,1000.0 sqft,30.0 perches,"Rs 3,800,000.00",False,False,basic
Ruwanwella ,6,2,2500.0 sqft,36.0 perches,"Rs 9,000,000.00",False,False,basic
Ruwanwella ,3,1,1500.0 sqft,85.0 perches,"Rs 4,200,000.00",False,False,basic
Rambukkana ,3,1,850.0 sqft,20.0 perches,"Rs 9,800,000.00",False,False,basic
Ruwanwella ,3,1,1500.0 sqft,240.0 perches,"Rs 7,800,000.00",False,False,basic
Bandarawela ,7,2,2000.0 sqft,15.0 perches,"Rs 16,000,000.00",False,True,semi luxury
Bandarawela ,2,1,1380.0 sqft,12.1 perches,"Rs 14,000,000.00",False,False,basic
Bandarawela ,3,1,1500.0 sqft,10.0 perches,"Rs 5,500,000.00",False,False,basic
Bandarawela ,5,4,2500.0 sqft,36.0 perches,"Rs 53,000,000.00",True,True,luxury
Badulla City ,3,2,1000.0 sqft,142.0 perches,"Rs 75,000,000.00",False,False,luxury
Welimada ,4,1,1000.0 sqft,19.0 perches,"Rs 4,500,000.00",False,False,basic
Bandarawela ,6,3,3000.0 sqft,49.0 perches,"Rs 35,000,000.00",True,False,luxury
Bandarawela ,5,2,3800.0 sqft,20.0 perches,"Rs 30,000,000.00",False,False,semi luxury
Bandarawela ,3,1,2140.0 sqft,16.2 perches,"Rs 10,000,000.00",False,False,basic
Hali Ela ,4,2,2800.0 sqft,11.0 perches,"Rs 20,000,000.00",False,True,semi luxury
Diyatalawa ,5,2,1925.0 sqft,40.0 perches,"Rs 16,500,000.00",False,True,semi luxury
Bandarawela ,3,2,800.0 sqft,21.0 perches,"Rs 9,750,000.00",False,False,basic
Hali Ela ,5,2,1890.0 sqft,40.0 perches,"Rs 6,500,000.00",False,False,basic
Bandarawela ,5,5,4800.0 sqft,400.0 perches,"Rs 150,000,000.00",False,True,luxury
Badulla City ,4,4,1100.0 sqft,7.0 perches,"Rs 32,500,000.00",False,True,luxury
Bandarawela ,6,4,4600.0 sqft,20.0 perches,"Rs 42,000,000.00",False,True,luxury
Badulla City ,3,1,1087.0 sqft,8.0 perches,"Rs 2,200,000.00",False,False,basic
Welimada ,3,2,1500.0 sqft,22.0 perches,"Rs 4,300,000.00",False,False,basic
Bandarawela ,6,2,4500.0 sqft,10.0 perches,"Rs 25,000,000.00",False,False,semi luxury
Bandarawela ,10,5,5000.0 sqft,22.5 perches,"Rs 51,000,000.00",False,True,luxury
Bandarawela ,3,1,1800.0 sqft,22.0 perches,"Rs 7,800,000.00",False,False,basic
Bandarawela ,4,4,2500.0 sqft,120.0 perches,"Rs 192,000,000.00",True,True,luxury
Bandarawela ,5,3,2300.0 sqft,33.0 perches,"Rs 35,000,000.00",False,True,luxury
Bandarawela ,4,2,1400.0 sqft,40.0 perches,"Rs 14,900,000.00",False,True,basic
Welimada ,5,5,3000.0 sqft,20.0 perches,"Rs 85,000,000.00",True,True,luxury
Welimada ,5,4,2600.0 sqft,26.0 perches,"Rs 38,000,000.00",False,True,luxury
Bandarawela ,9,3,4000.0 sqft,16.0 perches,"Rs 78,000,000.00",False,True,luxury
Kalmunai ,3,1,1100.0 sqft,7.24 perches,"Rs 18,000,000.00",False,True,semi luxury
Ampara City ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Akkarepattu ,3,1,1100.0 sqft,8.0 perches,"Rs 6,200,000.00",False,False,basic
Kalmunai ,2,1,1200.0 sqft,6.38 perches,"Rs 6,000,000.00",False,False,basic
Ampara City ,2,1,1800.0 sqft,17.0 perches,"Rs 3,400,000.00",False,False,basic
Ampara City ,3,2,1500.0 sqft,110.0 perches,"Rs 7,950,000.00",False,False,basic
Hatton ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Nuwara Eliya City ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Hatton ,1,1,450.0 sqft,15.0 perches,"Rs 12,500,000.00",False,False,basic
Hatton ,3,2,2700.0 sqft,10.75 perches,"Rs 35,000,000.00",True,True,luxury
Nuwara Eliya City ,2,1,1000.0 sqft,10.0 perches,"Rs 6,500,000.00",False,False,basic
Nuwara Eliya City ,2,2,1000.0 sqft,20.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Nuwara Eliya City ,3,1,2000.0 sqft,10.5 perches,"Rs 31,500,000.00",False,True,luxury
Hatton ,1,1,1200.0 sqft,3.0 perches,"Rs 5,500,000.00",False,False,basic
Nuwara Eliya City ,4,2,3040.0 sqft,54.0 perches,"Rs 23,000,000.00",False,False,semi luxury
Nuwara Eliya City ,2,1,1100.0 sqft,6.5 perches,"Rs 12,000,000.00",False,True,basic
Nuwara Eliya City ,3,2,1800.0 sqft,10.0 perches,"Rs 26,500,000.00",False,False,semi luxury
Nuwara Eliya City ,2,1,1500.0 sqft,14.0 perches,"Rs 16,500,000.00",False,False,semi luxury
Hatton ,4,3,1664.0 sqft,58.0 perches,"Rs 140,000,000.00",True,False,luxury
Nuwara Eliya City ,4,1,2850.0 sqft,480.0 perches,"Rs 16,500,000.00",False,False,semi luxury
Hatton ,2,1,900.0 sqft,4.0 perches,"Rs 3,700,000.00",False,False,basic
Nuwara Eliya City ,2,1,1504.0 sqft,15.0 perches,"Rs 16,000,000.00",False,False,semi luxury
Ginigathhena ,7,2,2200.0 sqft,11.8 perches,"Rs 47,500,000.00",False,True,luxury
Nuwara Eliya City ,4,2,3500.0 sqft,95.0 perches,"Rs 70,000,000.00",False,True,luxury
Nuwara Eliya City ,4,3,4000.0 sqft,13.8 perches,"Rs 64,860,000.00",False,True,luxury
Nuwara Eliya City ,6,6,10000.0 sqft,50.0 perches,"Rs 230,000,000.00",False,False,luxury
Nuwara Eliya City ,3,1,1000.0 sqft,10.5 perches,"Rs 33,000,000.00",False,True,luxury
Nuwara Eliya City ,2,2,1850.0 sqft,20.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Nuwara Eliya City ,4,2,250.0 sqft,20.0 perches,"Rs 4,500,000.00",False,False,basic
Nuwara Eliya City ,4,2,1600.0 sqft,11.0 perches,"Rs 28,000,000.00",True,True,semi luxury
Nuwara Eliya City ,6,6,10000.0 sqft,50.0 perches,"Rs 230,000,000.00",True,True,luxury
Ja-Ela ,5,3,3500.0 sqft,12.9 perches,"Rs 41,000,000.00",False,True,luxury
Kiribathgoda ,4,3,2200.0 sqft,12.0 perches,"Rs 29,500,000.00",False,True,semi luxury
Kiribathgoda ,6,2,7500.0 sqft,20.0 perches,"Rs 25,000,000.00",True,True,semi luxury
Negombo ,5,2,2857.0 sqft,25.2 perches,"Rs 65,000,000.00",True,True,luxury
Negombo ,5,3,4550.0 sqft,18.0 perches,"Rs 79,500,000.00",True,True,luxury
Negombo ,5,6,5100.0 sqft,11.5 perches,"Rs 59,500,000.00",False,True,luxury
Negombo ,3,2,1943.0 sqft,12.0 perches,"Rs 31,000,000.00",True,True,luxury
Negombo ,4,2,3319.0 sqft,13.5 perches,"Rs 44,500,000.00",True,True,luxury
Nittambuwa ,2,1,1500.0 sqft,15.0 perches,"Rs 12,000,000.00",False,False,basic
Negombo ,4,4,3500.0 sqft,10.0 perches,"Rs 47,500,000.00",False,True,luxury
Negombo ,5,3,4500.0 sqft,18.0 perches,"Rs 79,500,000.00",True,True,luxury
Negombo ,3,2,1621.0 sqft,10.0 perches,"Rs 27,000,000.00",False,True,semi luxury
Negombo ,4,4,4000.0 sqft,15.0 perches,"Rs 47,000,000.00",True,True,luxury
Negombo ,4,3,3600.0 sqft,12.5 perches,"Rs 39,500,000.00",True,True,luxury
Negombo ,4,3,2422.0 sqft,11.0 perches,"Rs 25,000,000.00",True,True,semi luxury
Negombo ,4,3,2350.0 sqft,11.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Negombo ,3,2,2350.0 sqft,10.0 perches,"Rs 34,500,000.00",False,True,luxury
Ganemulla ,2,1,1000.0 sqft,5.0 perches,"Rs 4,300,000.00",False,False,basic
Ganemulla ,2,1,750.0 sqft,3.0 perches,"Rs 4,800,000.00",False,False,basic
Veyangoda ,3,1,832.0 sqft,20.0 perches,"Rs 7,800,000.00",False,False,basic
Negombo ,3,2,1680.0 sqft,10.0 perches,"Rs 28,500,000.00",True,True,semi luxury
Negombo ,3,1,1400.0 sqft,10.0 perches,"Rs 22,500,000.00",True,True,semi luxury
Wattala ,4,3,4000.0 sqft,20.0 perches,"Rs 63,000,000.00",True,True,luxury
Negombo ,3,2,1680.0 sqft,11.5 perches,"Rs 29,500,000.00",True,True,semi luxury
Ragama ,1,1,1700.0 sqft,11.61 perches,"Rs 5,600,000.00",False,False,basic
Kandana ,4,2,2000.0 sqft,13.0 perches,"Rs 23,000,000.00",False,True,semi luxury
Ja-Ela ,1,1,1168.0 sqft,10.0 perches,"Rs 13,800,000.00",False,False,basic
Gampaha City ,2,1,2722.0 sqft,11.95 perches,"Rs 4,600,000.00",False,False,basic
Kiribathgoda ,6,4,2700.0 sqft,24.9 perches,"Rs 44,400,000.00",False,True,luxury
Negombo ,3,2,1450.0 sqft,10.0 perches,"Rs 22,000,000.00",False,True,semi luxury
Negombo ,4,2,3560.0 sqft,18.75 perches,"Rs 24,000,000.00",False,True,semi luxury
Negombo ,3,1,1680.0 sqft,14.0 perches,"Rs 14,000,000.00",False,True,basic
Negombo ,6,4,2960.0 sqft,20.0 perches,"Rs 42,000,000.00",False,True,luxury
Negombo ,4,2,2890.0 sqft,12.5 perches,"Rs 36,500,000.00",False,True,luxury
Negombo ,4,3,3500.0 sqft,13.5 perches,"Rs 46,500,000.00",True,True,luxury
Negombo ,5,2,2540.0 sqft,20.0 perches,"Rs 23,000,000.00",False,True,semi luxury
Gampaha City ,3,1,1800.0 sqft,21.0 perches,"Rs 7,500,000.00",False,False,basic
Ja-Ela ,4,4,2275.0 sqft,9.9 perches,"Rs 27,500,000.00",True,True,semi luxury
Wattala ,3,2,1800.0 sqft,10.0 perches,"Rs 28,000,000.00",False,True,semi luxury
Kadawatha ,3,2,3500.0 sqft,11.0 perches,"Rs 23,500,000.00",False,True,semi luxury
Kandana ,5,5,4100.0 sqft,7.0 perches,"Rs 57,000,000.00",False,True,luxury
Kadawatha ,5,4,3100.0 sqft,24.0 perches,"Rs 40,000,000.00",True,False,luxury
Negombo ,3,2,1108.0 sqft,10.0 perches,"Rs 8,800,000.00",True,False,basic
Negombo ,4,3,2456.0 sqft,10.0 perches,"Rs 49,500,000.00",False,True,luxury
Negombo ,7,2,2018.0 sqft,10.0 perches,"Rs 16,700,000.00",False,True,semi luxury
Negombo ,3,2,1594.0 sqft,10.0 perches,"Rs 28,500,000.00",True,True,semi luxury
Kiribathgoda ,3,3,2934.0 sqft,10.5 perches,"Rs 33,000,000.00",False,True,luxury
Negombo ,4,3,1850.0 sqft,12.5 perches,"Rs 32,500,000.00",False,True,luxury
Seeduwa ,3,2,1800.0 sqft,5.0 perches,"Rs 12,000,000.00",False,True,basic
Ganemulla ,3,1,1600.0 sqft,10.8 perches,"Rs 9,800,000.00",False,False,basic
Negombo ,3,2,1500.0 sqft,10.5 perches,"Rs 22,500,000.00",True,True,semi luxury
Ja-Ela ,2,1,1050.0 sqft,6.25 perches,"Rs 8,000,000.00",False,False,basic
Negombo ,3,2,1400.0 sqft,10.0 perches,"Rs 22,500,000.00",True,True,semi luxury
Negombo ,3,2,1550.0 sqft,11.5 perches,"Rs 23,500,000.00",True,True,semi luxury
Negombo ,3,2,1700.0 sqft,10.0 perches,"Rs 28,500,000.00",True,True,semi luxury
Negombo ,4,4,3500.0 sqft,10.0 perches,"Rs 47,500,000.00",True,True,luxury
Negombo ,3,2,1650.0 sqft,14.5 perches,"Rs 29,500,000.00",True,True,semi luxury
Nittambuwa ,3,1,1200.0 sqft,23.0 perches,"Rs 6,000,000.00",False,False,basic
Ja-Ela ,4,3,3200.0 sqft,25.0 perches,"Rs 85,000,000.00",False,False,luxury
Negombo ,3,2,1700.0 sqft,12.5 perches,"Rs 26,000,000.00",False,True,semi luxury
Kadawatha ,4,1,1500.0 sqft,13.75 perches,"Rs 10,000,000.00",False,True,basic
Negombo ,3,2,1580.0 sqft,12.5 perches,"Rs 31,000,000.00",True,True,luxury
Negombo ,4,3,2441.0 sqft,11.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Negombo ,4,3,2864.0 sqft,10.0 perches,"Rs 47,500,000.00",True,True,luxury
Kadawatha ,3,2,2000.0 sqft,12.5 perches,"Rs 12,000,000.00",False,True,basic
Seeduwa ,5,2,2400.0 sqft,10.0 perches,"Rs 14,900,000.00",False,True,basic
Wattala ,5,4,2678.0 sqft,10.0 perches,"Rs 55,000,000.00",True,True,luxury
Kadawatha ,3,1,1500.0 sqft,15.0 perches,"Rs 12,000,000.00",False,True,basic
Kadawatha ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Kadawatha ,5,2,2000.0 sqft,10.0 perches,"Rs 16,000,000.00",False,True,semi luxury
Negombo ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Negombo ,3,2,1616.0 sqft,10.8 perches,"Rs 28,000,000.00",True,True,semi luxury
Gampaha City ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Kadawatha ,3,1,1500.0 sqft,8.0 perches,"Rs 14,000,000.00",False,False,basic
Delgoda ,3,3,1500.0 sqft,21.7 perches,"Rs 19,000,000.00",False,True,semi luxury
Wattala ,5,3,2500.0 sqft,6.4 perches,"Rs 34,000,000.00",False,True,luxury
Negombo ,4,3,4500.0 sqft,40.0 perches,"Rs 80,000,000.00",True,False,luxury
Kiribathgoda ,4,3,2200.0 sqft,10.0 perches,"Rs 39,000,000.00",False,True,luxury
Negombo ,3,2,1350.0 sqft,11.75 perches,"Rs 23,500,000.00",False,True,semi luxury
Negombo ,3,2,1700.0 sqft,10.0 perches,"Rs 28,500,000.00",False,True,semi luxury
Katunayake ,3,2,3200.0 sqft,25.0 perches,"Rs 24,500,000.00",True,True,semi luxury
Negombo ,3,3,1650.0 sqft,14.5 perches,"Rs 29,500,000.00",True,True,semi luxury
Negombo ,3,2,1550.0 sqft,12.0 perches,"Rs 31,000,000.00",True,True,luxury
Kadawatha ,4,2,2000.0 sqft,10.0 perches,"Rs 28,000,000.00",False,True,semi luxury
Ganemulla ,2,1,1000.0 sqft,38.0 perches,"Rs 7,600,000.00",False,False,basic
Kadawatha ,7,4,5000.0 sqft,38.0 perches,"Rs 50,000,000.00",False,True,luxury
Kadawatha ,2,1,900.0 sqft,8.0 perches,"Rs 10,500,000.00",False,True,basic
Kadawatha ,1,1,900.0 sqft,10.0 perches,"Rs 12,500,000.00",False,True,basic
Kadawatha ,1,1,700.0 sqft,10.0 perches,"Rs 4,500,000.00",False,False,basic
Kadawatha ,3,1,1200.0 sqft,22.0 perches,"Rs 25,000,000.00",False,True,semi luxury
Kadawatha ,1,1,600.0 sqft,5.0 perches,"Rs 3,500,000.00",False,False,basic
Ganemulla ,3,1,1300.0 sqft,10.0 perches,"Rs 9,500,000.00",False,False,basic
Negombo ,3,2,1550.0 sqft,10.0 perches,"Rs 28,500,000.00",True,True,semi luxury
Ja-Ela ,6,4,4000.0 sqft,20.0 perches,"Rs 75,000,000.00",False,True,luxury
Wattala ,3,2,1399.0 sqft,6.5 perches,"Rs 15,999,999.00",False,True,semi luxury
Wattala ,3,1,1800.0 sqft,10.2 perches,"Rs 25,000,000.00",False,False,semi luxury
Kiribathgoda ,4,3,2100.0 sqft,10.0 perches,"Rs 43,000,000.00",True,True,luxury
Kadawatha ,4,3,2500.0 sqft,14.6 perches,"Rs 37,500,000.00",False,True,luxury
Kadawatha ,2,1,1200.0 sqft,6.0 perches,"Rs 8,000,000.00",False,False,basic
Gampaha City ,2,2,855.0 sqft,6.5 perches,"Rs 26,400,000.00",False,False,semi luxury
Negombo ,3,2,1550.0 sqft,10.0 perches,"Rs 22,500,000.00",True,True,semi luxury
Negombo ,4,2,1750.0 sqft,12.7 perches,"Rs 32,500,000.00",True,True,luxury
Negombo ,3,2,1550.0 sqft,11.75 perches,"Rs 23,500,000.00",True,True,semi luxury
Negombo ,3,2,1550.0 sqft,10.0 perches,"Rs 22,000,000.00",True,True,semi luxury
Negombo ,4,3,2250.0 sqft,11.5 perches,"Rs 27,500,000.00",True,True,semi luxury
Ja-Ela ,3,1,1087.0 sqft,8.34 perches,"Rs 8,000,000.00",True,False,basic
Kadawatha ,3,2,1500.0 sqft,9.5 perches,"Rs 10,000,000.00",False,True,basic
Kiribathgoda ,5,3,3000.0 sqft,15.0 perches,"Rs 28,000,000.00",False,True,semi luxury
Negombo ,3,2,1500.0 sqft,10.5 perches,"Rs 22,500,000.00",False,True,semi luxury
Ja-Ela ,4,2,3500.0 sqft,27.0 perches,"Rs 64,500,000.00",False,False,luxury
Katunayake ,3,1,1580.0 sqft,15.5 perches,"Rs 10,000,000.00",False,True,basic
Kadawatha ,5,3,3100.0 sqft,11.5 perches,"Rs 26,500,000.00",False,False,semi luxury
Wattala ,6,4,3499.0 sqft,8.0 perches,"Rs 42,499,999.00",False,True,luxury
Ragama ,3,2,1250.0 sqft,8.0 perches,"Rs 17,800,000.00",True,True,semi luxury
Negombo ,3,2,1561.0 sqft,10.0 perches,"Rs 22,000,000.00",False,True,semi luxury
Negombo ,4,3,3576.0 sqft,12.5 perches,"Rs 39,500,000.00",True,True,luxury
Negombo ,3,1,1461.0 sqft,10.0 perches,"Rs 22,500,000.00",True,True,semi luxury
Negombo ,3,2,1555.0 sqft,10.0 perches,"Rs 22,500,000.00",False,True,semi luxury
Negombo ,3,2,1617.0 sqft,10.8 perches,"Rs 28,000,000.00",True,True,semi luxury
Negombo ,4,4,2700.0 sqft,10.0 perches,"Rs 47,500,000.00",False,True,luxury
Negombo ,4,3,2350.0 sqft,11.0 perches,"Rs 27,500,000.00",True,True,semi luxury
Negombo ,4,2,2200.0 sqft,11.0 perches,"Rs 25,000,000.00",False,True,semi luxury
Wattala ,4,3,2722.0 sqft,10.0 perches,"Rs 32,000,000.00",True,True,luxury
Wattala ,2,2,771.0 sqft,10.0 perches,"Rs 12,000,000.00",False,True,basic
